Quando;Dia da Semana;Tipo;Descricao/Lancamento;Credito;Debito;Mes;Ano;Mes/Ano;Origem
26-11-2007;Segunda-Feira;Saques;Saque do Real;10,0;0,0;'11;'2007;'11/2007;Despesas
26-11-2007;Segunda-Feira;Estacionamentos;Estacionamento no centro;0,0;2,0;'11;'2007;'11/2007;Despesas
26-11-2007;Segunda-Feira;Estacionamentos;Estacionamento do hospital;0,0;5,0;'11;'2007;'11/2007;Despesas
26-11-2007;Segunda-Feira;Cristiane;Papeis da Cris;0,0;3,15;'11;'2007;'11/2007;Despesas
26-11-2007;Segunda-Feira;Estacionamentos;Estacionamento pra comprar Guitarras;0,0;3,0;'11;'2007;'11/2007;Despesas
26-11-2007;Segunda-Feira;Restaurantes;Almoço;0,0;14,69;'11;'2007;'11/2007;Real_2007
26-11-2007;Segunda-Feira;Saques;Saque pra estacionar;0,0;10,0;'11;'2007;'11/2007;Real_2007
26-11-2007;Segunda-Feira;Farmácia;Na Farmácia;0,0;53,53;'11;'2007;'11/2007;Real_2007
25-11-2007;Domingo;Supermercado;Ver-dura-ria;0,0;45,99;'11;'2007;'11/2007;Real_2007
24-11-2007;Sábado;Estacionamentos;Estacionamento do Hospital;0,0;3,0;'11;'2007;'11/2007;Despesas
24-11-2007;Sábado;Estacionamentos;Estacionamento de Zona Azul;0,0;7,0;'11;'2007;'11/2007;Despesas
24-11-2007;Sábado;Estacionamentos;Estacionamento no centro;0,0;6,0;'11;'2007;'11/2007;Despesas
24-11-2007;Sábado;CD_DVD_BD;Box do Rocky Balboa;0,0;124,9;'11;'2007;'11/2007;ItauMasterCard
24-11-2007;Sábado;Cristiane;Coisas de pintura dwe cabelos ;0,0;50,64;'11;'2007;'11/2007;ItauVisa
24-11-2007;Sábado;Restaurantes;Chalé de pão de queijos - almoço de panquecas;0,0;19,6;'11;'2007;'11/2007;Real_2007
24-11-2007;Sábado;Itens Pesssoais;Cortar cabelos;0,0;15,0;'11;'2007;'11/2007;Real_2007
23-11-2007;Sexta-Feira;Saques;Saque do Real;20,0;0,0;'11;'2007;'11/2007;Despesas
23-11-2007;Sexta-Feira;Restaurantes;N oBurguers Kinguios;0,0;11,5;'11;'2007;'11/2007;Real_2007
23-11-2007;Sexta-Feira;PSP Slim 2000;Estojo case pra PSPSlim;0,0;55,0;'11;'2007;'11/2007;Real_2007
23-11-2007;Sexta-Feira;Saques;Saque ;0,0;20,0;'11;'2007;'11/2007;Real_2007
23-11-2007;Sexta-Feira;Jornais e revistas;Revista de Video games;0,0;6,9;'11;'2007;'11/2007;Real_2007
23-11-2007;Sexta-Feira;Restaurantes;Janta na padaria ;0,0;32,42;'11;'2007;'11/2007;Real_2007
22-11-2007;Quinta-Feira;Taxas Bancarias;cpmfi;0,0;0,23;'11;'2007;'11/2007;ItaU
22-11-2007;Quinta-Feira;Itens Pesssoais;Parc. Celular Sony Ericson W710i (08/10);0,0;99,9;'11;'2007;'11/2007;ItauMasterCard
22-11-2007;Quinta-Feira;Taxas Bancarias;CPMFI;0,0;8,45;'11;'2007;'11/2007;Real_2007
22-11-2007;Quinta-Feira;Restaurantes;no bóbis;0,0;13,9;'11;'2007;'11/2007;Real_2007
22-11-2007;Quinta-Feira;Restaurantes;Miuque xeique;0,0;6,5;'11;'2007;'11/2007;Real_2007
22-11-2007;Quinta-Feira;PSP Slim 2000;Memory Stick Dual Pro 4 GB;0,0;220,0;'11;'2007;'11/2007;Real_2007
22-11-2007;Quinta-Feira;Farmácia;Mais Gases de curativo;0,0;18,54;'11;'2007;'11/2007;Real_2007
22-11-2007;Quinta-Feira;Restaurantes;No JinJin comida Oriental;0,0;25,0;'11;'2007;'11/2007;Real_2007
22-11-2007;Quinta-Feira;PSP Slim 2000;Parc. PSP Slim (01/03);0,0;233,0;'11;'2007;'11/2007;RealVisa_2007
21-11-2007;Quarta-Feira;Restaurantes;Lanche da Terde;0,0;4,5;'11;'2007;'11/2007;ItaU
21-11-2007;Quarta-Feira;Restaurantes;Almoço;0,0;11,68;'11;'2007;'11/2007;Real_2007
21-11-2007;Quarta-Feira;Locadora;Complemento de locação;0,0;3,5;'11;'2007;'11/2007;Real_2007
21-11-2007;Quarta-Feira;Supermercado;mais e mais mercadi;0,0;41,32;'11;'2007;'11/2007;Real_2007
21-11-2007;Quarta-Feira;Peugeout 206;Revisão do GarGaMóvel (03/03);0,0;302,66;'11;'2007;'11/2007;RealVisa_2007
20-11-2007;Terça-Feira;Combustivel;Gazoza no GarGamóvel;0,0;60,0;'11;'2007;'11/2007;Real_2007
20-11-2007;Terça-Feira;Peugeout 206;Limpeza do Ar-condicionado;0,0;20,0;'11;'2007;'11/2007;Real_2007
20-11-2007;Terça-Feira;Peugeout 206;Balabceamento - Alinhamento e paletas ;0,0;123,0;'11;'2007;'11/2007;Real_2007
20-11-2007;Terça-Feira;Cristiane;Cheque - 010015 - salão ;0,0;180,0;'11;'2007;'11/2007;Real_2007
20-11-2007;Terça-Feira;Cristiane;banqueta da cris;0,0;59,99;'11;'2007;'11/2007;Real_2007
20-11-2007;Terça-Feira;Moradia;coisas do banheiro pra sabonetes;0,0;40,84;'11;'2007;'11/2007;Real_2007
20-11-2007;Terça-Feira;Restaurantes;No bóbis;0,0;21,0;'11;'2007;'11/2007;Real_2007
19-11-2007;Segunda-Feira;Restaurantes;no bóbis;0,0;13,5;'11;'2007;'11/2007;Real_2007
19-11-2007;Segunda-Feira;Restaurantes;miuque xeique de bóbis;0,0;4,9;'11;'2007;'11/2007;Real_2007
19-11-2007;Segunda-Feira;Restaurantes;Janta no xópin;0,0;33,6;'11;'2007;'11/2007;Real_2007
19-11-2007;Segunda-Feira;Cristiane;Perfume novo ;0,0;59,9;'11;'2007;'11/2007;Real_2007
17-11-2007;Sábado;Restaurantes;cheque - 010014 - pizzas;0,0;30,0;'11;'2007;'11/2007;Real_2007
16-11-2007;Sexta-Feira;Estacionamentos;No xópin;0,0;4,0;'11;'2007;'11/2007;Despesas
16-11-2007;Sexta-Feira;Estacionamentos;Sistema Sem Parar;0,0;33,0;'11;'2007;'11/2007;Real_2007
16-11-2007;Sexta-Feira;Aluguel;Aluguel Nov 2007;0,0;804,8;'11;'2007;'11/2007;Real_2007
16-11-2007;Sexta-Feira;Condominio;Condominio Nov 2007;0,0;228,67;'11;'2007;'11/2007;Real_2007
16-11-2007;Sexta-Feira;Restaurantes;Armossus no xópin;0,0;11,85;'11;'2007;'11/2007;Real_2007
16-11-2007;Sexta-Feira;Restaurantes;miuque xeique;0,0;4,9;'11;'2007;'11/2007;Real_2007
15-11-2007;Quinta-Feira;Restaurantes;No Habbibis;0,0;24,31;'11;'2007;'11/2007;Real_2007
15-11-2007;Quinta-Feira;Locadora;locadora de Filmes;0,0;18,0;'11;'2007;'11/2007;Real_2007
15-11-2007;Quinta-Feira;Supermercado;Mercado ;0,0;48,39;'11;'2007;'11/2007;Real_2007
14-11-2007;Quarta-Feira;Farmácia;farmácias mais farmacias;0,0;58,39;'11;'2007;'11/2007;Real_2007
13-11-2007;Terça-Feira;Taxas Bancarias;CPMFI;0,0;8,18;'11;'2007;'11/2007;ItaU
13-11-2007;Terça-Feira;Restaurantes;Armossus;0,0;11,76;'11;'2007;'11/2007;Real_2007
13-11-2007;Terça-Feira;Taxas Bancarias;CPMFI;0,0;17,63;'11;'2007;'11/2007;Real_2007
13-11-2007;Terça-Feira;Alimentacao;lanche da terde;0,0;7,6;'11;'2007;'11/2007;Real_2007
12-11-2007;Segunda-Feira;Estacionamentos;no hospita ;0,0;3,0;'11;'2007;'11/2007;Despesas
12-11-2007;Segunda-Feira;Taxas Bancarias;LIS / Encargos;0,0;60,9;'11;'2007;'11/2007;ItaU
12-11-2007;Segunda-Feira;Restaurantes;Armossus;0,0;23,4;'11;'2007;'11/2007;RealVisa_2007
11-11-2007;Domingo;Farmácia;farmacias/ mais e mais farmacias;0,0;25,55;'11;'2007;'11/2007;Real_2007
11-11-2007;Domingo;Supermercado;Açougue;0,0;35,69;'11;'2007;'11/2007;Real_2007
11-11-2007;Domingo;Supermercado;ver-dura-ria;0,0;32,42;'11;'2007;'11/2007;Real_2007
11-11-2007;Domingo;Presentes;relógio novo;0,0;209,0;'11;'2007;'11/2007;Real_2007
11-11-2007;Domingo;Restaurantes;Na padocas;0,0;37,6;'11;'2007;'11/2007;Real_2007
10-11-2007;Sábado;Informática;DVDs pra gravar coisas;0,0;17,55;'11;'2007;'11/2007;Real_2007
10-11-2007;Sábado;vestuário;Calças pra trabalhar;0,0;199,8;'11;'2007;'11/2007;Real_2007
10-11-2007;Sábado;Cristiane;Tamanco da Cris;0,0;79,9;'11;'2007;'11/2007;Real_2007
10-11-2007;Sábado;vestuário;Sapato/ cinto e meias;0,0;175,1;'11;'2007;'11/2007;Real_2007
10-11-2007;Sábado;GATO;Ração do gato;0,0;50,95;'11;'2007;'11/2007;Real_2007
10-11-2007;Sábado;Restaurantes;No Habbibis;0,0;33,19;'11;'2007;'11/2007;Real_2007
09-11-2007;Sexta-Feira;Saques;Saque do real;10,0;0,0;'11;'2007;'11/2007;Despesas
09-11-2007;Sexta-Feira;Estacionamentos;Estacionamento do hospital;0,0;3,0;'11;'2007;'11/2007;Despesas
09-11-2007;Sexta-Feira;Cristiane;Coisas de iscrapi buquin;0,0;57,51;'11;'2007;'11/2007;ItauVisa
09-11-2007;Sexta-Feira;Restaurantes;Aumoussu;0,0;9,6;'11;'2007;'11/2007;Real_2007
09-11-2007;Sexta-Feira;Saques;Saque pra diversos;0,0;10,0;'11;'2007;'11/2007;Real_2007
09-11-2007;Sexta-Feira;Restaurantes;No giraffas;0,0;22,5;'11;'2007;'11/2007;Real_2007
09-11-2007;Sexta-Feira;Restaurantes;Miuque xeique do bóbis;0,0;11,0;'11;'2007;'11/2007;RealVisa_2007
08-11-2007;Quinta-Feira;Restaurantes;Pra Pizzas;0,0;6,0;'11;'2007;'11/2007;Despesas
08-11-2007;Quinta-Feira;Informática;Parc. Maquina digital canon SD600 (11/12);0,0;118,24;'11;'2007;'11/2007;ItauMasterCard
08-11-2007;Quinta-Feira;Restaurantes;Almouçou;0,0;21,29;'11;'2007;'11/2007;Real_2007
08-11-2007;Quinta-Feira;Salarios;recebimento de férias;7284,13;0,0;'11;'2007;'11/2007;Real_2007
08-11-2007;Quinta-Feira;Deposito Terc.;pro Karlo;0,0;30,0;'11;'2007;'11/2007;Real_2007
08-11-2007;Quinta-Feira;Combustivel;Gazoza no GareGamóvel;0,0;60,0;'11;'2007;'11/2007;Real_2007
08-11-2007;Quinta-Feira;Peugeout 206;cheirinho pro GarGAmóvel;0,0;7,0;'11;'2007;'11/2007;Real_2007
07-11-2007;Quarta-Feira;Cristiane;pra Cristiane;0,0;4,4;'11;'2007;'11/2007;Despesas
07-11-2007;Quarta-Feira;Saques;Saque do itau;10,0;0,0;'11;'2007;'11/2007;Despesas
07-11-2007;Quarta-Feira;Estacionamentos;estacionamento do xópin;0,0;4,0;'11;'2007;'11/2007;Despesas
07-11-2007;Quarta-Feira;Saques;Saque;0,0;10,0;'11;'2007;'11/2007;ItaU
07-11-2007;Quarta-Feira;Restaurantes;No Burguers Kinguios;0,0;11,5;'11;'2007;'11/2007;Real_2007
07-11-2007;Quarta-Feira;Farmácia;Mais Farmácias de remédios e nb4engalas;0,0;34,65;'11;'2007;'11/2007;Real_2007
06-11-2007;Terça-Feira;Cristiane;Pra Cristiane;0,0;20,0;'11;'2007;'11/2007;Despesas
06-11-2007;Terça-Feira;Restaurantes;Almoços;0,0;9,15;'11;'2007;'11/2007;Real_2007
05-11-2007;Segunda-Feira;Restituições;Dinheiro do INSS;40,0;0,0;'11;'2007;'11/2007;Despesas
05-11-2007;Segunda-Feira;Estacionamentos;Estacionamento no centro;0,0;2,0;'11;'2007;'11/2007;Despesas
05-11-2007;Segunda-Feira;Restaurantes;Lanche de almoço;0,0;9,6;'11;'2007;'11/2007;Despesas
05-11-2007;Segunda-Feira;Estacionamentos;estacionamento no hospital;0,0;4,0;'11;'2007;'11/2007;Despesas
05-11-2007;Segunda-Feira;Taxas Bancarias;CPMFI;0,0;4,17;'11;'2007;'11/2007;ItaU
05-11-2007;Segunda-Feira;Restituições;Deposito do dinheiro do INSS;2229,88;0,0;'11;'2007;'11/2007;ItaU
05-11-2007;Segunda-Feira;cartões de Crédito;Pagamento Fatura Itau Master;218,14;0,0;'11;'2007;'11/2007;ItauMasterCard
05-11-2007;Segunda-Feira;cartões de Crédito;Pagamento Fatura Itau Visa;410,99;0,0;'11;'2007;'11/2007;ItauVisa
05-11-2007;Segunda-Feira;Taxas Bancarias;CPMFI;0,0;1,21;'11;'2007;'11/2007;Real_2007
05-11-2007;Segunda-Feira;Energia Eletrica;eletroPaulô;0,0;81,89;'11;'2007;'11/2007;Real_2007
05-11-2007;Segunda-Feira;cartões de Crédito;Fatura Itau Visa;0,0;410,99;'11;'2007;'11/2007;Real_2007
05-11-2007;Segunda-Feira;cartões de Crédito;Fatura Itau Master;0,0;218,14;'11;'2007;'11/2007;Real_2007
04-11-2007;Domingo;Moradia;Hometheater: Parc. TV LCD (07/10);0,0;200,0;'11;'2007;'11/2007;ItauVisa
04-11-2007;Domingo;Supermercado;Açougue;0,0;29,9;'11;'2007;'11/2007;RealVisa_2007
04-11-2007;Domingo;Supermercado;Mercadi/ Mais Mais Mercadi;0,0;52,51;'11;'2007;'11/2007;RealVisa_2007
04-11-2007;Domingo;Farmácia;Farmaci/ mais Farmáci;0,0;25,69;'11;'2007;'11/2007;RealVisa_2007
03-11-2007;Sábado;Correio;Correios - internacional ;0,0;60,0;'11;'2007;'11/2007;ItauVisa
03-11-2007;Sábado;Farmácia;Farmácias - gardenal e antibioticos;0,0;41,33;'11;'2007;'11/2007;ItauVisa
03-11-2007;Sábado;Cristiane;Sapato novo;0,0;100,0;'11;'2007;'11/2007;ItauVisa
03-11-2007;Sábado;Playstation 2;Games: Rock Guitar For all Guitar Heroes;0,0;260,31;'11;'2007;'11/2007;Real_2007
03-11-2007;Sábado;Restaurantes;Almoço no xópin;0,0;29,3;'11;'2007;'11/2007;RealVisa_2007
02-11-2007;Sexta-Feira;Cristiane;Nivaldir - coisas de escritório;0,0;105,54;'11;'2007;'11/2007;ItauVisa
01-11-2007;Quinta-Feira;Taxas Bancarias;IOF;0,0;1,09;'11;'2007;'11/2007;ItaU
01-11-2007;Quinta-Feira;Taxas Bancarias;COMIS VALOR LIBERADO-CVL;0,0;3,59;'11;'2007;'11/2007;ItaU
01-11-2007;Quinta-Feira;Telefonia;fatura Telefonica - Telefonica;0,0;34,82;'11;'2007;'11/2007;Real_2007
01-11-2007;Quinta-Feira;Internet;Fatura Speedy;0,0;89,9;'11;'2007;'11/2007;Real_2007
01-11-2007;Quinta-Feira;cartões de Crédito;fatura Real Visa;0,0;998,09;'11;'2007;'11/2007;Real_2007
01-11-2007;Quinta-Feira;Restaurantes;Almoço no xópin;0,0;12,27;'11;'2007;'11/2007;Real_2007
01-11-2007;Quinta-Feira;Restaurantes;Mc Donaldos ;0,0;26,0;'11;'2007;'11/2007;Real_2007
01-11-2007;Quinta-Feira;cartões de Crédito;Pagamento Fatura real Visa;998,09;0,0;'11;'2007;'11/2007;RealVisa_2007
01-11-2007;Quinta-Feira;Online Services;Mensalidade UOL;0,0;19,9;'11;'2007;'11/2007;RealVisa_2007
31-10-2007;Quarta-Feira;Restaurantes;Lanchinho da tarde;0,0;7,75;'10;'2007;'10/2007;Real_2007
31-10-2007;Quarta-Feira;Taxas Bancarias;Juros Real Master;0,0;3,17;'10;'2007;'10/2007;Real_2007
30-10-2007;Terça-Feira;Restaurantes;No Mc donaldos;0,0;12,2;'10;'2007;'10/2007;RealVisa_2007
30-10-2007;Terça-Feira;Supermercado;Mercadi/ Mais Mais Mercadi;0,0;42,53;'10;'2007;'10/2007;RealVisa_2007
30-10-2007;Terça-Feira;Combustivel;Gazoza no GarGaMóvel;0,0;50,0;'10;'2007;'10/2007;RealVisa_2007
30-10-2007;Terça-Feira;Farmácia;Farmaci/ mais Farmáci;0,0;31,97;'10;'2007;'10/2007;RealVisa_2007
29-10-2007;Segunda-Feira;Cristiane;Creditos |Celular;0,0;15,0;'10;'2007;'10/2007;Real_2007
29-10-2007;Segunda-Feira;Restaurantes;Jantar no xópin;0,0;26,8;'10;'2007;'10/2007;RealVisa_2007
29-10-2007;Segunda-Feira;Restaurantes;Miuque xeique do bóbis;0,0;9,8;'10;'2007;'10/2007;RealVisa_2007
28-10-2007;Domingo;Restaurantes;Cheque - 010012 - liG liG;0,0;57,7;'10;'2007;'10/2007;Real_2007
28-10-2007;Domingo;Farmácia;Farmácia gases;0,0;22,2;'10;'2007;'10/2007;Real_2007
27-10-2007;Sábado;Restaurantes;Burguers kings;0,0;23,0;'10;'2007;'10/2007;ItaU
27-10-2007;Sábado;Farmácia;Mais antiniioticos pra curar;0,0;55,43;'10;'2007;'10/2007;ItaU
27-10-2007;Sábado;Itens Pesssoais;Pesos de exercicios e theraband;0,0;60,0;'10;'2007;'10/2007;ItaU
27-10-2007;Sábado;Locadora;Filmes de locação ;0,0;21,5;'10;'2007;'10/2007;ItaU
26-10-2007;Sexta-Feira;Tv à Cabo;Assinatura ViVaX;0,0;102,8;'10;'2007;'10/2007;RealVisa_2007
25-10-2007;Quinta-Feira;Cristiane;Estacionamento ;0,0;3,0;'10;'2007;'10/2007;Despesas
25-10-2007;Quinta-Feira;Supermercado;Açougue;0,0;26,73;'10;'2007;'10/2007;ItaU
24-10-2007;Quarta-Feira;Cristiane;Cristiane;0,0;10,0;'10;'2007;'10/2007;Despesas
24-10-2007;Quarta-Feira;Estacionamentos;Estacionamento;0,0;3,0;'10;'2007;'10/2007;Despesas
24-10-2007;Quarta-Feira;Cristiane;Da Cristiane;1,0;0,0;'10;'2007;'10/2007;Despesas
24-10-2007;Quarta-Feira;Restaurantes;Jantar no xópin;0,0;26,8;'10;'2007;'10/2007;ItaU
23-10-2007;Terça-Feira;Estacionamentos;Estacionamento hospital ;0,0;3,0;'10;'2007;'10/2007;Despesas
23-10-2007;Terça-Feira;Restaurantes;Habbibs ;0,0;19,16;'10;'2007;'10/2007;ItaU
23-10-2007;Terça-Feira;Farmácia;Mais gases pra curativod;0,0;23,95;'10;'2007;'10/2007;ItaU
23-10-2007;Terça-Feira;Taxas Bancarias;CPMFI;0,0;5,27;'10;'2007;'10/2007;ItaU
22-10-2007;Segunda-Feira;Estacionamentos;Estacionamento zona asul;0,0;2,0;'10;'2007;'10/2007;Despesas
22-10-2007;Segunda-Feira;Peugeout 206;Parc. Peugeot 206 (10/12);0,0;747,83;'10;'2007;'10/2007;ItaU
22-10-2007;Segunda-Feira;Itens Pesssoais;Parc. Celular Sony Ericson W710i (07/10);0,0;99,9;'10;'2007;'10/2007;ItauMasterCard
21-10-2007;Domingo;Peugeout 206;Revisão do GarGaMóvel (02/03);0,0;302,66;'10;'2007;'10/2007;RealVisa_2007
20-10-2007;Sábado;Saques;Saquedo ItaU;20,0;0,0;'10;'2007;'10/2007;Despesas
20-10-2007;Sábado;Saques;Saque;0,0;20,0;'10;'2007;'10/2007;ItaU
20-10-2007;Sábado;Supermercado;Mercadi;0,0;73,95;'10;'2007;'10/2007;RealVisa_2007
20-10-2007;Sábado;Farmácia;remédio de evitar dor de cabeça e gazes;0,0;55,57;'10;'2007;'10/2007;RealVisa_2007
19-10-2007;Sexta-Feira;Estacionamentos;Estacionamentos do hospital;0,0;5,0;'10;'2007;'10/2007;Despesas
19-10-2007;Sexta-Feira;Alimentacao;refrigerante do xópin;0,0;3,5;'10;'2007;'10/2007;Despesas
19-10-2007;Sexta-Feira;Cristiane;Cristiane;0,0;5,5;'10;'2007;'10/2007;Despesas
19-10-2007;Sexta-Feira;Restaurantes;Pizza Hut do xópin;0,0;53,1;'10;'2007;'10/2007;ItaU
18-10-2007;Quinta-Feira;Saques;Saque;20,0;0,0;'10;'2007;'10/2007;Despesas
18-10-2007;Quinta-Feira;Alimentacao;Agua Mineral;0,0;5,0;'10;'2007;'10/2007;Despesas
18-10-2007;Quinta-Feira;Estacionamentos;Estacionamento Blue zone;0,0;1,0;'10;'2007;'10/2007;Despesas
18-10-2007;Quinta-Feira;Restaurantes;Almoço mno xópinjin jin;0,0;26,8;'10;'2007;'10/2007;ItaU
18-10-2007;Quinta-Feira;GATO;Areia de Cocô de GatÔ;0,0;16,16;'10;'2007;'10/2007;ItaU
18-10-2007;Quinta-Feira;Saques;Saque;0,0;20,0;'10;'2007;'10/2007;ItaU
18-10-2007;Quinta-Feira;Combustivel;Gasosa no GarGamóvel;0,0;50,0;'10;'2007;'10/2007;ItaU
18-10-2007;Quinta-Feira;Cristiane;Tenis mas meias;0,0;94,98;'10;'2007;'10/2007;ItauVisa
17-10-2007;Quarta-Feira;Correio;Sedex pra Piraju;0,0;18,0;'10;'2007;'10/2007;Despesas
17-10-2007;Quarta-Feira;Restaurantes;Mc Donaldos;0,0;29,25;'10;'2007;'10/2007;ItaU
16-10-2007;Terça-Feira;Saques;Saque;40,0;0,0;'10;'2007;'10/2007;Despesas
16-10-2007;Terça-Feira;Alimentacao;Coocas;0,0;3,5;'10;'2007;'10/2007;Despesas
16-10-2007;Terça-Feira;Estacionamentos;Estacionamento do Hospital;0,0;4,0;'10;'2007;'10/2007;Despesas
16-10-2007;Terça-Feira;Alimentacao;Sorvetes no xópin;0,0;10,5;'10;'2007;'10/2007;Despesas
16-10-2007;Terça-Feira;Estacionamentos;estacionamento do xópin;0,0;4,0;'10;'2007;'10/2007;Despesas
16-10-2007;Terça-Feira;Saques;Saque;0,0;40,0;'10;'2007;'10/2007;ItaU
15-10-2007;Segunda-Feira;Moradia;Chuveiro - Lampadas ;0,0;151,94;'10;'2007;'10/2007;ItaU
15-10-2007;Segunda-Feira;Taxas Bancarias;CPMFI;0,0;6,06;'10;'2007;'10/2007;ItaU
15-10-2007;Segunda-Feira;Condominio;Condominio Out 2007;0,0;228,96;'10;'2007;'10/2007;ItaU
15-10-2007;Segunda-Feira;Aluguel;Aluguel Out 2007;0,0;804,8;'10;'2007;'10/2007;ItaU
15-10-2007;Segunda-Feira;Estacionamentos;Sistema Sem Parar;0,0;25,0;'10;'2007;'10/2007;Real_2007
13-10-2007;Sábado;Saques;Saques pra cris;0,0;20,0;'10;'2007;'10/2007;ItaU
13-10-2007;Sábado;Farmácia;Farmácias - listerini;0,0;8,7;'10;'2007;'10/2007;ItaU
13-10-2007;Sábado;Supermercado;Açougue;0,0;38,7;'10;'2007;'10/2007;ItauVisa
13-10-2007;Sábado;Restaurantes;No bobos;0,0;26,6;'10;'2007;'10/2007;RealVisa_2007
11-10-2007;Quinta-Feira;Moradia;Cheque - AA-000070 - Recolocar o BOX do banheiro;0,0;30,0;'10;'2007;'10/2007;ItaU
11-10-2007;Quinta-Feira;Supermercado;Mercado;0,0;71,52;'10;'2007;'10/2007;RealVisa_2007
10-10-2007;Quarta-Feira;Taxas Bancarias;Lis/encargos;0,0;1,65;'10;'2007;'10/2007;ItaU
08-10-2007;Segunda-Feira;Transf. Bco;Transf pro real ;0,0;85,0;'10;'2007;'10/2007;ItaU
08-10-2007;Segunda-Feira;Informática;Parc. Maquina digital canon SD600 (10/12);0,0;118,24;'10;'2007;'10/2007;ItauMasterCard
08-10-2007;Segunda-Feira;Transf. Bco;Transf do itau;85,0;0,0;'10;'2007;'10/2007;Real_2007
07-10-2007;Domingo;Alimentacao;Docês de Padaria;0,0;15,81;'10;'2007;'10/2007;ItaU
05-10-2007;Sexta-Feira;Energia Eletrica;EletroPaulô;0,0;57,13;'10;'2007;'10/2007;ItaU
05-10-2007;Sexta-Feira;Supermercado;Mercado;0,0;17,31;'10;'2007;'10/2007;ItauVisa
04-10-2007;Quinta-Feira;Moradia;Hometheater: Parc. TV LCD (06/10);0,0;200,0;'10;'2007;'10/2007;ItauVisa
03-10-2007;Quarta-Feira;Cristiane;Transferencia pra cris;0,0;100,0;'10;'2007;'10/2007;ItaU
03-10-2007;Quarta-Feira;Online Services;Mensalidade UOL;0,0;13,93;'10;'2007;'10/2007;RealVisa_2007
02-10-2007;Terça-Feira;Taxas Bancarias;cpmfi;0,0;3,61;'10;'2007;'10/2007;ItaU
02-10-2007;Terça-Feira;cartões de Crédito;Fatura Itau Visa;0,0;535,75;'10;'2007;'10/2007;ItaU
02-10-2007;Terça-Feira;cartões de Crédito;Fatura Itaus Master;0,0;218,14;'10;'2007;'10/2007;ItaU
02-10-2007;Terça-Feira;Restituições;Deposito do dinheiro do INSS;1817,06;0,0;'10;'2007;'10/2007;ItaU
02-10-2007;Terça-Feira;cartões de Crédito;Pagamento Fatura Itau Master;218,14;0,0;'10;'2007;'10/2007;ItauMasterCard
02-10-2007;Terça-Feira;cartões de Crédito;Pagamento Fatura ItaU Visa;535,75;0,0;'10;'2007;'10/2007;ItauVisa
01-10-2007;Segunda-Feira;Telefonia;Fatura telefonica - Telefonica;0,0;75,53;'10;'2007;'10/2007;ItaU
01-10-2007;Segunda-Feira;Internet;Fatura Speedy;0,0;89,9;'10;'2007;'10/2007;ItaU
01-10-2007;Segunda-Feira;cartões de Crédito;Fatura Real Visa;0,0;71,78;'10;'2007;'10/2007;ItaU
01-10-2007;Segunda-Feira;Taxas Bancarias;IOF;0,0;0,02;'10;'2007;'10/2007;ItaU
01-10-2007;Segunda-Feira;Taxas Bancarias;ioc REAL master;0,0;0,12;'10;'2007;'10/2007;Real_2007
01-10-2007;Segunda-Feira;cartões de Crédito;Pagamento Fatura real Visa;71,78;0,0;'10;'2007;'10/2007;RealVisa_2007
01-10-2007;Segunda-Feira;Supermercado;Açougue;0,0;22,6;'10;'2007;'10/2007;RealVisa_2007
29-09-2007;Sábado;Supermercado;Mais Mercadi;0,0;105,32;'09;'2007;'09/2007;RealVisa_2007
28-09-2007;Sexta-Feira;Restaurantes;Cheque - AA000069 - PIZZA;0,0;31,0;'09;'2007;'09/2007;ItaU
28-09-2007;Sexta-Feira;Taxas Bancarias;Juros Real Master;0,0;11,06;'09;'2007;'09/2007;Real_2007
27-09-2007;Quinta-Feira;Cristiane;Saque - Cris ;0,0;100,0;'09;'2007;'09/2007;ItaU
27-09-2007;Quinta-Feira;Cristiane;Scrap Diary;0,0;60,0;'09;'2007;'09/2007;ItauVisa
27-09-2007;Quinta-Feira;Tv à Cabo;Assinatura Vivax;0,0;57,85;'09;'2007;'09/2007;RealVisa_2007
27-09-2007;Quinta-Feira;Tv à Cabo;Assinatura Vivax;0,0;102,8;'09;'2007;'09/2007;RealVisa_2007
25-09-2007;Terça-Feira;Restaurantes;Cheque - AA000068 - PIZZA;0,0;21,0;'09;'2007;'09/2007;ItaU
25-09-2007;Terça-Feira;Farmácia;Mais farmácia;0,0;68,49;'09;'2007;'09/2007;ItaU
24-09-2007;Segunda-Feira;Taxas Bancarias;CPMFI;0,0;5,58;'09;'2007;'09/2007;ItaU
23-09-2007;Domingo;Supermercado;Açougue;0,0;35,13;'09;'2007;'09/2007;ItaU
22-09-2007;Sábado;Itens Pesssoais;Parc. Celular Sony Ericson W710i (06/10);0,0;99,9;'09;'2007;'09/2007;ItauMasterCard
21-09-2007;Sexta-Feira;Peugeout 206;Parc. Peugeot 206 (09/12);0,0;747,83;'09;'2007;'09/2007;ItaU
21-09-2007;Sexta-Feira;Peugeout 206;Revisão do GarGaMóvel (01/03);0,0;302,68;'09;'2007;'09/2007;RealVisa_2007
21-09-2007;Sexta-Feira;Supermercado;Mercado;0,0;193,97;'09;'2007;'09/2007;RealVisa_2007
21-09-2007;Sexta-Feira;Farmácia;Mais Farmácias;0,0;29,15;'09;'2007;'09/2007;RealVisa_2007
20-09-2007;Quinta-Feira;Saques;Saque ;0,0;70,0;'09;'2007;'09/2007;ItaU
